invoice_id,customer_id,amount,tax_amount,total_amount,status,due_date,date
3684,2850,103828.78,13497.74,117326.52,paid,2024-06-22,2024-05-23
3685,6258,32629.16,4241.79,36870.95,paid,2025-10-20,2025-10-05
3686,3714,77647.58,10094.19,87741.77,pending,2024-03-19,2024-02-03
3687,333,185552.55,24121.83,209674.38,pending,2025-01-24,2025-01-17
3688,5984,15908.33,2068.08,17976.41,paid,2026-02-07,2025-12-24
3689,8665,144356.92,18766.4,163123.32,paid,2026-03-01,2025-12-31
3690,7356,119813.94,15575.81,135389.75,pending,2025-04-10,2025-03-26
3691,684,136823.94,17787.11,154611.05,paid,2026-06-12,2026-05-13
3692,8119,145586.72,18926.27,164512.99,pending,2025-02-12,2025-01-13
3693,3847,77474.48,10071.68,87546.16,cancelled,2026-07-06,2026-06-06
3694,7827,77657.62,10095.49,87753.11,overdue,2026-03-22,2026-01-21
3695,6866,45444.61,5907.8,51352.41,overdue,2025-02-26,2024-12-28
3696,1606,87855.27,11421.19,99276.46,paid,2026-03-18,2026-01-17
3697,6515,199333.33,25913.33,225246.66,cancelled,2025-05-25,2025-05-10
3698,2739,28563.89,3713.31,32277.2,paid,2026-05-28,2026-03-29
3699,8912,173815.49,22596.01,196411.5,pending,2025-09-24,2025-09-09
3700,1580,61369.27,7978.01,69347.28,paid,2024-12-05,2024-11-05
3701,5025,111820.59,14536.68,126357.27,pending,2024-05-08,2024-04-08
3702,1438,108336.95,14083.8,122420.75,paid,2025-03-21,2025-03-14
3703,6012,20046.8,2606.08,22652.88,paid,2024-07-25,2024-06-25
3704,7423,736.96,95.8,832.76,pending,2024-07-12,2024-05-28
3705,1359,96225.52,12509.32,108734.84,paid,2024-03-01,2024-02-15
3706,8757,93211.12,12117.45,105328.57,paid,2025-06-18,2025-04-19
3707,6024,181259.13,23563.69,204822.82,overdue,2024-11-20,2024-09-21
3708,5684,143658.69,18675.63,162334.32,cancelled,2026-05-02,2026-04-02
3709,1584,29501.26,3835.16,33336.42,pending,2026-01-31,2025-12-17
3710,4810,4834.28,628.46,5462.74,paid,2024-08-17,2024-08-10
3711,6776,79089.29,10281.61,89370.9,pending,2025-06-05,2025-05-21
3712,8358,15927.46,2070.57,17998.03,paid,2026-04-18,2026-04-11
3713,5618,41102.79,5343.36,46446.15,pending,2024-06-28,2024-06-13
3714,4422,146226.74,19009.48,165236.22,paid,2024-02-09,2024-01-10
3715,4637,180895.7,23516.44,204412.14,paid,2024-12-13,2024-12-06
3716,3206,149795.22,19473.38,169268.6,paid,2025-10-22,2025-10-15
3717,1816,150213.27,19527.73,169741.0,partial,2025-10-17,2025-08-18
3718,4743,116301.13,15119.15,131420.28,partial,2025-04-02,2025-03-18
3719,5615,22753.59,2957.97,25711.56,paid,2025-09-06,2025-08-22
3720,9478,33660.2,4375.83,38036.03,overdue,2024-02-01,2024-01-17
3721,1819,193091.83,25101.94,218193.77,pending,2024-10-25,2024-08-26
3722,3521,100335.79,13043.65,113379.44,pending,2024-10-07,2024-09-22
3723,1480,42046.53,5466.05,47512.58,paid,2025-11-28,2025-10-29
3724,1623,126654.82,16465.13,143119.95,paid,2026-04-28,2026-04-13
3725,9863,191174.56,24852.69,216027.25,paid,2026-03-11,2026-01-10
3726,1238,185410.94,24103.42,209514.36,paid,2024-02-21,2024-02-14
3727,2352,56495.88,7344.46,63840.34,pending,2026-04-29,2026-02-28
3728,3596,21714.05,2822.83,24536.88,pending,2024-06-25,2024-06-10
3729,6588,160052.95,20806.88,180859.83,pending,2026-01-22,2026-01-07
3730,5976,40722.59,5293.94,46016.53,paid,2025-07-25,2025-06-10
3731,4356,156963.19,20405.21,177368.4,pending,2025-11-27,2025-09-28
3732,9394,173979.11,22617.28,196596.39,partial,2024-10-06,2024-08-22
3733,4781,161117.72,20945.3,182063.02,overdue,2025-10-02,2025-08-03
3734,3208,41236.26,5360.71,46596.97,overdue,2024-07-05,2024-05-21
3735,4319,109805.77,14274.75,124080.52,paid,2025-03-06,2025-02-04
3736,7886,35074.37,4559.67,39634.04,pending,2026-03-19,2026-02-02
3737,9731,38615.78,5020.05,43635.83,paid,2024-05-28,2024-04-13
3738,763,178285.91,23177.17,201463.08,paid,2024-07-27,2024-06-12
3739,6257,4508.24,586.07,5094.31,paid,2025-05-08,2025-05-01
3740,7649,147181.33,19133.57,166314.9,paid,2026-08-02,2026-06-03
3741,9412,173238.2,22520.97,195759.17,paid,2026-01-26,2025-12-27
3742,3398,97257.71,12643.5,109901.21,pending,2026-04-29,2026-04-14
3743,4977,10572.17,1374.38,11946.55,cancelled,2026-06-05,2026-04-21
3744,8858,109226.23,14199.41,123425.64,partial,2025-02-02,2025-01-03
3745,5993,121319.44,15771.53,137090.97,paid,2025-04-21,2025-03-22
3746,6461,32689.28,4249.61,36938.89,pending,2026-05-17,2026-04-02
3747,7176,78866.88,10252.69,89119.57,pending,2024-06-05,2024-04-06
3748,2413,11726.64,1524.46,13251.1,paid,2025-04-05,2025-03-21
3749,4852,64751.64,8417.71,73169.35,overdue,2024-07-02,2024-06-17
3750,6771,65936.84,8571.79,74508.63,partial,2025-05-11,2025-05-04
3751,218,129746.68,16867.07,146613.75,paid,2024-03-12,2024-02-11
3752,4608,74292.31,9658.0,83950.31,cancelled,2024-04-18,2024-02-18
3753,2353,24471.91,3181.35,27653.26,partial,2026-04-28,2026-03-14
3754,986,91203.84,11856.5,103060.34,overdue,2025-09-03,2025-08-19
3755,4482,58021.65,7542.81,65564.46,cancelled,2025-07-11,2025-06-26
3756,4074,144480.17,18782.42,163262.59,pending,2025-04-18,2025-04-11
3757,8172,34474.14,4481.64,38955.78,paid,2025-09-01,2025-08-17
3758,7474,22307.56,2899.98,25207.54,partial,2025-02-02,2025-01-18
3759,8732,162294.9,21098.34,183393.24,pending,2026-02-17,2026-02-02
3760,2161,170096.34,22112.52,192208.86,pending,2026-02-12,2025-12-29
3761,4828,17933.22,2331.32,20264.54,paid,2026-06-26,2026-05-27
3762,3771,126090.51,16391.77,142482.28,paid,2025-05-21,2025-05-06
3763,9655,143036.16,18594.7,161630.86,partial,2026-06-26,2026-04-27
3764,3224,18905.99,2457.78,21363.77,paid,2025-12-30,2025-11-15
3765,2957,24975.59,3246.83,28222.42,pending,2025-10-30,2025-10-15
3766,5804,4422.18,574.88,4997.06,cancelled,2024-05-01,2024-04-16
3767,219,152966.06,19885.59,172851.65,paid,2025-06-05,2025-05-06
3768,1552,32354.97,4206.15,36561.12,paid,2025-06-30,2025-06-15
3769,2772,101740.2,13226.23,114966.43,pending,2025-09-28,2025-09-13
3770,991,24141.52,3138.4,27279.92,cancelled,2026-05-23,2026-03-24
3771,7977,124944.7,16242.81,141187.51,pending,2024-09-27,2024-09-20
3772,1600,166256.15,21613.3,187869.45,partial,2024-10-12,2024-10-05
3773,7634,4017.34,522.25,4539.59,pending,2026-01-31,2025-12-02
3774,1186,67400.35,8762.05,76162.4,paid,2026-01-29,2026-01-14
3775,5859,55134.23,7167.45,62301.68,overdue,2026-01-23,2026-01-08
3776,3515,150961.79,19625.03,170586.82,overdue,2025-12-03,2025-11-03
3777,9547,97055.83,12617.26,109673.09,pending,2026-01-12,2025-12-28
3778,9752,170321.29,22141.77,192463.06,paid,2026-06-10,2026-05-11
3779,9965,143694.78,18680.32,162375.1,paid,2026-01-29,2025-11-30
3780,8217,62661.02,8145.93,70806.95,pending,2025-09-04,2025-07-21
3781,7189,199224.49,25899.18,225123.67,pending,2024-07-18,2024-05-19
3782,8840,80796.05,10503.49,91299.54,paid,2024-05-23,2024-04-08
3783,9093,135029.94,17553.89,152583.83,paid,2025-07-25,2025-05-26
3784,4810,87602.83,11388.37,98991.2,partial,2024-09-27,2024-09-12
3785,6122,156516.66,20347.17,176863.83,pending,2025-03-05,2025-02-26
3786,1215,61273.25,7965.52,69238.77,pending,2025-07-01,2025-05-17
3787,4076,80633.6,10482.37,91115.97,pending,2025-06-07,2025-05-08
3788,6077,131184.89,17054.04,148238.93,paid,2025-06-26,2025-05-12
3789,4973,118191.48,15364.89,133556.37,overdue,2024-05-14,2024-04-29
3790,8139,78001.32,10140.17,88141.49,cancelled,2025-01-12,2024-12-28
3791,3788,129309.17,16810.19,146119.36,pending,2026-04-06,2026-02-05
3792,3484,149472.43,19431.42,168903.85,partial,2025-01-02,2024-11-03
3793,4650,60966.13,7925.6,68891.73,overdue,2026-02-01,2026-01-17
3794,8668,167263.96,21744.31,189008.27,overdue,2026-04-04,2026-03-20
3795,5773,7295.41,948.4,8243.81,paid,2024-11-02,2024-10-26
3796,9496,77900.24,10127.03,88027.27,pending,2025-01-16,2025-01-09
3797,7852,2313.79,300.79,2614.58,paid,2024-12-18,2024-11-03
3798,1173,163955.77,21314.25,185270.02,pending,2025-12-15,2025-10-31
3799,7190,171216.45,22258.14,193474.59,paid,2025-10-24,2025-09-09
3800,2863,43901.01,5707.13,49608.14,pending,2024-10-11,2024-10-04
3801,2776,187719.62,24403.55,212123.17,paid,2024-07-04,2024-05-20
3802,4840,8442.51,1097.53,9540.04,paid,2025-12-08,2025-11-23
3803,9540,114764.9,14919.44,129684.34,overdue,2026-01-25,2025-12-11
3804,9756,199787.99,25972.44,225760.43,paid,2025-04-03,2025-03-27
3805,8093,77184.02,10033.92,87217.94,paid,2026-02-14,2026-02-07
3806,3166,166465.99,21640.58,188106.57,overdue,2025-10-15,2025-09-30
3807,4216,82514.34,10726.86,93241.2,partial,2024-05-13,2024-04-28
3808,6909,133801.24,17394.16,151195.4,paid,2025-08-21,2025-07-07
3809,9676,199350.31,25915.54,225265.85,partial,2025-08-16,2025-08-09
3810,6035,84120.0,10935.6,95055.6,paid,2024-04-22,2024-03-08
3811,5062,130563.45,16973.25,147536.7,pending,2024-10-14,2024-09-14
3812,9108,192804.06,25064.53,217868.59,partial,2025-05-22,2025-05-07
3813,8112,99638.29,12952.98,112591.27,overdue,2024-10-10,2024-09-10
3814,8872,57148.73,7429.33,64578.06,paid,2024-02-25,2024-02-10
3815,8363,152743.52,19856.66,172600.18,pending,2025-01-30,2024-12-31
3816,5801,181446.29,23588.02,205034.31,overdue,2025-09-07,2025-07-24
3817,980,166765.68,21679.54,188445.22,overdue,2025-02-16,2025-01-17
3818,5110,66996.46,8709.54,75706.0,pending,2026-01-29,2025-12-15
3819,3650,86465.21,11240.48,97705.69,pending,2025-12-21,2025-10-22
3820,3313,136373.73,17728.58,154102.31,paid,2025-04-11,2025-02-10
3821,8756,50181.88,6523.64,56705.52,pending,2025-01-12,2025-01-05
3822,6779,161578.91,21005.26,182584.17,paid,2024-02-02,2024-01-03
3823,9370,77981.86,10137.64,88119.5,partial,2026-02-26,2026-02-19
3824,7545,3892.38,506.01,4398.39,overdue,2024-05-17,2024-04-02
3825,6441,116838.44,15189.0,132027.44,partial,2024-07-04,2024-06-19
3826,361,22702.89,2951.38,25654.27,paid,2025-08-26,2025-07-27
3827,8851,114413.48,14873.75,129287.23,paid,2026-07-23,2026-05-24
3828,125,159242.75,20701.56,179944.31,paid,2024-01-28,2024-01-13
3829,6987,90293.83,11738.2,102032.03,paid,2025-08-26,2025-08-11
3830,2863,11752.53,1527.83,13280.36,pending,2024-10-31,2024-10-16
3831,6053,51534.18,6699.44,58233.62,paid,2026-02-25,2026-01-11
3832,3904,163666.2,21276.61,184942.81,overdue,2024-09-16,2024-07-18
3833,8145,86711.61,11272.51,97984.12,paid,2024-04-30,2024-03-16
3834,218,24545.89,3190.97,27736.86,pending,2025-11-26,2025-10-12
3835,1717,95186.33,12374.22,107560.55,paid,2024-05-01,2024-03-02
3836,6342,195775.04,25450.76,221225.8,paid,2024-12-10,2024-12-03
3837,4616,105161.84,13671.04,118832.88,partial,2025-01-03,2024-12-04
3838,8709,144432.18,18776.18,163208.36,partial,2024-02-18,2024-01-04
3839,2525,48828.51,6347.71,55176.22,pending,2025-11-28,2025-11-13
3840,9298,32093.71,4172.18,36265.89,paid,2024-09-13,2024-07-30
3841,6806,5663.78,736.29,6400.07,pending,2024-10-07,2024-08-08
3842,5259,8479.82,1102.38,9582.2,pending,2026-02-08,2025-12-10
3843,1466,84723.86,11014.1,95737.96,pending,2026-07-15,2026-05-16
3844,9361,48497.35,6304.66,54802.01,paid,2026-02-02,2025-12-04
3845,1747,119882.05,15584.67,135466.72,pending,2026-06-24,2026-05-10
3846,5684,89103.37,11583.44,100686.81,overdue,2025-12-01,2025-10-02
3847,9470,170411.67,22153.52,192565.19,pending,2026-03-11,2026-03-04
3848,7964,108383.05,14089.8,122472.85,cancelled,2026-07-14,2026-05-15
3849,9520,55961.28,7274.97,63236.25,paid,2025-12-10,2025-11-25
3850,7428,163737.57,21285.88,185023.45,paid,2024-02-17,2024-02-02
3851,8573,144011.63,18721.51,162733.14,overdue,2025-01-07,2024-11-08
3852,6740,172837.0,22468.81,195305.81,paid,2025-10-09,2025-09-09
3853,5139,176013.79,22881.79,198895.58,paid,2026-02-20,2026-01-06
3854,8516,143575.85,18664.86,162240.71,paid,2024-05-06,2024-04-06
3855,9379,14539.71,1890.16,16429.87,paid,2025-09-20,2025-09-05
3856,687,53917.38,7009.26,60926.64,paid,2025-11-17,2025-10-18
3857,3585,90358.87,11746.65,102105.52,pending,2024-02-19,2024-01-20
3858,590,13074.62,1699.7,14774.32,paid,2025-10-19,2025-09-04
3859,6555,38043.45,4945.65,42989.1,paid,2025-08-14,2025-07-15
3860,6939,62609.57,8139.24,70748.81,paid,2024-11-29,2024-11-14
3861,9015,48697.24,6330.64,55027.88,paid,2024-09-09,2024-09-02
3862,8946,19584.83,2546.03,22130.86,partial,2024-01-25,2024-01-10
3863,7566,77546.97,10081.11,87628.08,pending,2025-07-04,2025-05-20
3864,358,81519.14,10597.49,92116.63,overdue,2025-07-06,2025-06-06
3865,243,178567.55,23213.78,201781.33,pending,2024-12-18,2024-12-11
3866,3822,175115.49,22765.01,197880.5,pending,2024-04-08,2024-02-23
3867,1894,146467.5,19040.78,165508.28,cancelled,2024-04-10,2024-02-10
3868,873,8309.32,1080.21,9389.53,pending,2025-02-26,2025-02-19
3869,4159,32558.77,4232.64,36791.41,paid,2025-07-04,2025-06-27
3870,575,111316.35,14471.13,125787.48,cancelled,2025-02-24,2025-02-09
3871,8630,83487.43,10853.37,94340.8,paid,2025-03-11,2025-03-04
3872,9277,111652.44,14514.82,126167.26,paid,2024-10-19,2024-09-04
3873,5573,159111.54,20684.5,179796.04,paid,2025-10-02,2025-08-03
3874,5359,61078.39,7940.19,69018.58,pending,2026-03-01,2026-02-14
3875,9843,184927.85,24040.62,208968.47,pending,2025-11-28,2025-10-29
3876,509,33115.48,4305.01,37420.49,pending,2025-10-18,2025-09-18
3877,2039,175335.4,22793.6,198129.0,paid,2024-06-28,2024-05-14
3878,5076,4557.27,592.45,5149.72,pending,2026-01-16,2025-12-02
3879,568,105238.16,13680.96,118919.12,overdue,2026-06-28,2026-05-14
3880,1184,98185.03,12764.05,110949.08,partial,2024-08-16,2024-08-01
3881,8004,158747.41,20637.16,179384.57,partial,2024-12-21,2024-10-22
3882,1513,94674.53,12307.69,106982.22,paid,2025-10-09,2025-09-24
3883,5373,118927.28,15460.55,134387.83,partial,2025-01-30,2025-01-23
3884,2329,113353.97,14736.02,128089.99,pending,2026-03-02,2026-02-23
3885,2229,70725.36,9194.3,79919.66,pending,2025-10-21,2025-08-22
3886,9130,9518.11,1237.35,10755.46,paid,2026-01-30,2025-12-01
3887,3170,95173.57,12372.56,107546.13,paid,2025-02-03,2024-12-20
3888,6422,189856.12,24681.3,214537.42,pending,2024-04-30,2024-03-31
3889,8983,13576.44,1764.94,15341.38,pending,2026-02-28,2026-02-21
3890,5503,17535.31,2279.59,19814.9,pending,2026-03-30,2026-02-28
3891,942,127767.82,16609.82,144377.64,overdue,2025-09-25,2025-09-18
3892,2428,162242.95,21091.58,183334.53,paid,2026-04-20,2026-04-05
3893,1271,161927.89,21050.63,182978.52,overdue,2025-12-26,2025-12-19
3894,4923,146638.56,19063.01,165701.57,overdue,2024-08-15,2024-08-08
3895,4168,110304.19,14339.54,124643.73,overdue,2025-04-27,2025-03-13
3896,2217,103658.73,13475.63,117134.36,partial,2024-11-10,2024-10-26
3897,6093,42683.57,5548.86,48232.43,overdue,2024-09-24,2024-08-25
3898,87,175648.58,22834.32,198482.9,pending,2025-12-10,2025-10-26
3899,6753,124143.62,16138.67,140282.29,overdue,2024-11-08,2024-10-24
3900,6802,122499.78,15924.97,138424.75,paid,2024-08-03,2024-07-27
3901,5326,75208.64,9777.12,84985.76,paid,2024-07-20,2024-07-13
3902,4579,134529.08,17488.78,152017.86,paid,2025-10-31,2025-10-24
3903,9739,130419.39,16954.52,147373.91,paid,2025-04-27,2025-02-26
3904,5281,1077.66,140.1,1217.76,paid,2024-11-04,2024-10-05
3905,2086,184354.54,23966.09,208320.63,paid,2026-02-04,2025-12-21
3906,5284,94492.5,12284.02,106776.52,paid,2025-08-17,2025-08-02
3907,1899,28427.39,3695.56,32122.95,pending,2025-05-15,2025-03-31
3908,4080,89230.49,11599.96,100830.45,overdue,2024-05-27,2024-04-12
3909,1367,144276.22,18755.91,163032.13,paid,2024-10-03,2024-09-26
3910,8633,117704.95,15301.64,133006.59,paid,2026-06-14,2026-05-15
3911,9647,63991.6,8318.91,72310.51,paid,2025-07-06,2025-05-07
3912,2535,179001.53,23270.2,202271.73,pending,2025-03-14,2025-02-12
3913,837,15668.2,2036.87,17705.07,pending,2026-03-04,2026-01-18
3914,3056,176744.76,22976.82,199721.58,partial,2025-04-17,2025-03-03
3915,5882,7886.68,1025.27,8911.95,paid,2026-04-29,2026-04-14
3916,1545,150170.23,19522.13,169692.36,paid,2025-11-17,2025-09-18
3917,9039,52509.38,6826.22,59335.6,overdue,2026-02-02,2026-01-26
3918,3719,5717.66,743.3,6460.96,pending,2026-07-11,2026-05-12
3919,1095,69000.95,8970.12,77971.07,paid,2025-05-24,2025-05-17
3920,3700,174047.59,22626.19,196673.78,overdue,2025-05-20,2025-04-20
3921,9080,30731.69,3995.12,34726.81,pending,2024-04-24,2024-04-09
3922,3833,6845.62,889.93,7735.55,paid,2025-11-07,2025-09-23
3923,7476,35807.77,4655.01,40462.78,paid,2024-09-13,2024-08-14
3924,191,65214.73,8477.91,73692.64,pending,2024-07-28,2024-05-29
3925,3503,149976.56,19496.95,169473.51,pending,2025-08-29,2025-08-14
3926,5984,148001.2,19240.16,167241.36,cancelled,2024-04-13,2024-02-13
3927,7670,146409.76,19033.27,165443.03,paid,2025-06-05,2025-05-29
3928,3403,94475.16,12281.77,106756.93,paid,2024-02-15,2024-02-08
3929,5111,27304.97,3549.65,30854.62,overdue,2025-02-01,2025-01-25
3930,7506,90058.9,11707.66,101766.56,overdue,2026-02-13,2026-01-29
3931,4370,10319.92,1341.59,11661.51,partial,2024-08-16,2024-07-17
3932,6874,199466.87,25930.69,225397.56,pending,2025-06-03,2025-05-27
3933,9428,68948.48,8963.3,77911.78,cancelled,2025-12-16,2025-12-09
3934,3253,87119.87,11325.58,98445.45,pending,2025-04-06,2025-03-30
3935,1186,155251.32,20182.67,175433.99,paid,2025-10-19,2025-09-19
3936,3591,155410.23,20203.33,175613.56,pending,2026-06-07,2026-05-23
3937,3237,129164.52,16791.39,145955.91,overdue,2025-06-28,2025-04-29
3938,7656,7184.95,934.04,8118.99,pending,2024-09-23,2024-09-08
3939,8783,132959.74,17284.77,150244.51,paid,2024-09-06,2024-07-23
3940,3172,93151.39,12109.68,105261.07,pending,2024-06-05,2024-04-21
3941,4212,43660.85,5675.91,49336.76,paid,2026-01-20,2026-01-13
3942,8449,171003.37,22230.44,193233.81,pending,2025-04-28,2025-02-27
3943,2044,149338.66,19414.03,168752.69,pending,2025-06-03,2025-05-04
3944,5070,45299.01,5888.87,51187.88,paid,2025-12-31,2025-12-24
3945,9791,50070.07,6509.11,56579.18,overdue,2026-01-21,2025-12-22
3946,5028,196743.56,25576.66,222320.22,partial,2024-05-01,2024-04-16
3947,6216,106642.98,13863.59,120506.57,paid,2024-09-01,2024-07-18
3948,8643,135950.18,17673.52,153623.7,pending,2025-03-26,2025-03-11
3949,7137,177549.52,23081.44,200630.96,pending,2025-04-02,2025-03-26
3950,4671,143644.63,18673.8,162318.43,paid,2025-08-27,2025-08-12
3951,9951,25769.28,3350.01,29119.29,cancelled,2025-03-20,2025-03-13
3952,3789,74317.34,9661.25,83978.59,paid,2026-04-20,2026-02-19
3953,4827,45403.06,5902.4,51305.46,pending,2024-10-03,2024-08-04
3954,1738,8466.66,1100.67,9567.33,cancelled,2024-05-28,2024-03-29
3955,6776,180993.19,23529.11,204522.3,pending,2024-04-19,2024-04-12
3956,8930,183792.43,23893.02,207685.45,paid,2024-05-01,2024-03-02
3957,61,121281.58,15766.61,137048.19,overdue,2025-10-15,2025-08-31
3958,7894,171371.09,22278.24,193649.33,paid,2024-08-18,2024-06-19
3959,3145,181715.99,23623.08,205339.07,partial,2025-12-26,2025-10-27
3960,583,176392.66,22931.05,199323.71,partial,2025-11-25,2025-11-18
3961,1668,101972.57,13256.43,115229.0,partial,2024-02-27,2024-02-20
3962,5471,158559.71,20612.76,179172.47,paid,2024-09-17,2024-09-10
3963,4362,113179.24,14713.3,127892.54,pending,2025-06-05,2025-05-21
3964,1213,7712.97,1002.69,8715.66,partial,2025-02-05,2024-12-07
3965,7927,96232.37,12510.21,108742.58,pending,2024-12-04,2024-11-04
3966,192,69943.54,9092.66,79036.2,pending,2026-02-16,2026-01-17
3967,9512,124633.9,16202.41,140836.31,pending,2025-11-29,2025-09-30
3968,203,193922.0,25209.86,219131.86,overdue,2026-05-19,2026-03-20
3969,5736,117061.12,15217.95,132279.07,pending,2026-06-08,2026-06-01
3970,9234,153521.95,19957.85,173479.8,pending,2026-02-02,2026-01-26
3971,7305,99199.43,12895.93,112095.36,pending,2024-12-27,2024-12-12
3972,6328,84852.91,11030.88,95883.79,pending,2025-12-05,2025-11-28
3973,3315,88460.36,11499.85,99960.21,paid,2024-03-28,2024-01-28
3974,8194,7553.88,982.0,8535.88,overdue,2026-03-03,2026-02-24
3975,5776,60762.58,7899.14,68661.72,partial,2025-03-15,2025-02-13
3976,5590,27374.64,3558.7,30933.34,overdue,2025-08-17,2025-07-03
3977,712,89693.85,11660.2,101354.05,pending,2026-03-15,2026-01-14
3978,7094,114790.79,14922.8,129713.59,paid,2025-12-23,2025-11-08
3979,781,126894.69,16496.31,143391.0,paid,2025-01-06,2024-12-30
3980,5699,151439.57,19687.14,171126.71,pending,2025-09-17,2025-09-02
3981,8133,50827.66,6607.6,57435.26,pending,2024-02-28,2024-01-14
3982,5943,81541.78,10600.43,92142.21,paid,2025-02-01,2024-12-18
3983,6106,175625.64,22831.33,198456.97,pending,2024-05-01,2024-04-01
3984,2264,104743.38,13616.64,118360.02,overdue,2026-01-14,2025-12-30
3985,4497,145613.87,18929.8,164543.67,pending,2024-04-21,2024-03-22
3986,8921,161916.92,21049.2,182966.12,paid,2024-11-01,2024-09-02
3987,7779,58470.25,7601.13,66071.38,paid,2025-06-08,2025-05-09
3988,1377,181454.87,23589.13,205044.0,paid,2025-07-09,2025-06-09
3989,5269,163277.79,21226.11,184503.9,pending,2024-10-15,2024-09-30
3990,8076,49130.38,6386.95,55517.33,paid,2025-05-20,2025-05-05
3991,9315,102630.17,13341.92,115972.09,overdue,2026-01-16,2026-01-09
3992,9039,115764.29,15049.36,130813.65,paid,2025-02-06,2025-01-30
3993,9482,196724.24,25574.15,222298.39,overdue,2024-02-10,2024-01-26
3994,6740,124722.9,16213.98,140936.88,overdue,2024-05-23,2024-05-08
3995,8767,164023.56,21323.06,185346.62,pending,2026-02-18,2025-12-20
3996,4740,153347.0,19935.11,173282.11,paid,2024-08-15,2024-06-16
3997,2464,51974.96,6756.74,58731.7,paid,2024-08-22,2024-07-23
3998,1390,99590.81,12946.81,112537.62,pending,2025-01-10,2024-11-26
3999,6686,49204.85,6396.63,55601.48,pending,2025-08-02,2025-07-03
4000,7064,54481.42,7082.58,61564.0,pending,2026-06-03,2026-05-27
4001,3025,47738.93,6206.06,53944.99,partial,2025-03-18,2025-02-16
4002,6241,105936.73,13771.77,119708.5,paid,2024-10-29,2024-09-29
4003,5754,64707.71,8412.0,73119.71,paid,2024-09-10,2024-08-11
4004,7529,167993.71,21839.18,189832.89,pending,2026-01-04,2025-12-28
4005,4918,179036.39,23274.73,202311.12,paid,2024-05-22,2024-05-15
4006,7072,98054.27,12747.06,110801.33,pending,2024-11-05,2024-09-21
4007,7235,138849.88,18050.48,156900.36,pending,2024-01-17,2024-01-02
4008,1373,955.44,124.21,1079.65,pending,2025-03-14,2025-01-13
4009,3228,91990.32,11958.74,103949.06,paid,2025-03-20,2025-01-19
4010,6900,128624.44,16721.18,145345.62,paid,2024-04-25,2024-03-11
4011,8807,131305.4,17069.7,148375.1,paid,2024-08-29,2024-07-15
4012,2021,182293.45,23698.15,205991.6,paid,2024-12-02,2024-11-17
4013,2794,20124.13,2616.14,22740.27,partial,2025-08-06,2025-07-30
4014,535,122281.22,15896.56,138177.78,pending,2026-03-07,2026-01-06
4015,4599,42865.37,5572.5,48437.87,overdue,2026-06-02,2026-04-18
4016,5932,182149.35,23679.42,205828.77,cancelled,2026-04-05,2026-03-06
4017,4269,159967.01,20795.71,180762.72,overdue,2025-10-19,2025-09-04
4018,7493,135000.82,17550.11,152550.93,paid,2024-04-03,2024-03-19
4019,9716,124673.2,16207.52,140880.72,overdue,2026-03-14,2026-01-13
4020,1384,107339.29,13954.11,121293.4,paid,2026-03-22,2026-02-05
4021,303,87522.86,11377.97,98900.83,overdue,2025-11-07,2025-10-31
4022,5752,197278.53,25646.21,222924.74,overdue,2025-08-30,2025-07-16
4023,2554,91420.09,11884.61,103304.7,paid,2026-05-31,2026-05-16
4024,3312,19586.18,2546.2,22132.38,overdue,2024-06-21,2024-06-14
4025,7934,41474.23,5391.65,46865.88,pending,2025-09-02,2025-07-04
4026,3339,46417.45,6034.27,52451.72,pending,2024-05-11,2024-03-27
4027,5231,122071.41,15869.28,137940.69,pending,2025-05-28,2025-05-21
4028,4286,192695.86,25050.46,217746.32,pending,2024-08-07,2024-06-08
4029,374,24246.41,3152.03,27398.44,partial,2024-07-24,2024-07-09
4030,3973,17192.12,2234.98,19427.1,pending,2026-02-18,2025-12-20
4031,3108,153454.84,19949.13,173403.97,cancelled,2025-05-27,2025-04-12
4032,4188,146864.03,19092.32,165956.35,paid,2024-09-19,2024-08-20
4033,7324,78888.62,10255.52,89144.14,paid,2025-01-08,2024-12-24
4034,1955,115410.89,15003.42,130414.31,paid,2026-01-19,2025-12-20
4035,7406,137325.07,17852.26,155177.33,paid,2026-06-10,2026-05-26
4036,1300,72161.42,9380.98,81542.4,cancelled,2024-05-23,2024-04-23
4037,4199,19460.84,2529.91,21990.75,paid,2025-04-19,2025-04-12
4038,2518,120465.54,15660.52,136126.06,pending,2024-12-24,2024-10-25
4039,2233,54629.5,7101.84,61731.34,overdue,2025-06-08,2025-04-24
4040,3478,10324.19,1342.14,11666.33,paid,2024-11-11,2024-11-04
4041,7865,145517.11,18917.22,164434.33,pending,2026-02-28,2026-02-13
4042,9893,87467.24,11370.74,98837.98,paid,2025-08-14,2025-07-30
4043,3105,14217.58,1848.29,16065.87,paid,2024-08-06,2024-06-22
4044,5174,141137.57,18347.88,159485.45,paid,2024-03-11,2024-01-11
4045,6551,101562.49,13203.12,114765.61,paid,2024-03-24,2024-03-09
4046,7539,63780.6,8291.48,72072.08,overdue,2025-11-12,2025-11-05
4047,7228,188683.49,24528.85,213212.34,partial,2025-06-24,2025-05-25
4048,1632,61003.87,7930.5,68934.37,paid,2025-07-12,2025-06-27
4049,9745,119290.66,15507.79,134798.45,paid,2025-05-01,2025-03-17
