sale_id,customer_id,product_id,quantity,amount,date
95011,2784,1875,4,108317.6,2025-12-11
95012,1112,3262,6,110350.26,2025-12-09
95013,6533,1465,10,120893.3,2024-09-15
95014,9643,4329,13,121509.96,2024-01-30
95015,2190,4016,11,291750.36,2024-09-14
95016,6568,1287,16,597110.24,2026-04-08
95017,3716,1017,20,433209.6,2025-04-01
95018,1124,4966,18,102017.7,2025-05-13
95019,5629,3965,15,532286.55,2024-04-22
95020,2490,185,20,540208.2,2026-01-27
95021,4658,3720,14,83372.66,2026-04-17
95022,8665,2120,7,348310.27,2024-10-08
95023,5974,1658,18,490950.72,2024-12-25
95024,8226,850,12,123859.32,2025-08-26
95025,8945,4827,13,530299.25,2026-03-06
95026,5930,2466,12,546212.88,2024-09-30
95027,6505,4529,12,544293.12,2025-10-20
95028,4010,3937,17,607418.67,2025-06-12
95029,7207,4797,19,36611.29,2025-05-11
95030,7175,4454,18,214510.14,2026-05-19
95031,2600,4921,15,259466.25,2024-12-06
95032,4283,532,1,10356.04,2026-01-27
95033,7019,4968,13,18593.51,2024-10-07
95034,698,1927,19,150328.19,2025-02-06
95035,3934,264,16,655717.76,2026-03-31
95036,78,1636,4,109187.04,2025-04-26
95037,7682,3945,10,70331.3,2026-04-01
95038,1564,614,5,16342.65,2024-05-24
95039,975,3022,18,15737.04,2025-09-30
95040,7196,4427,6,261381.12,2025-08-09
95041,3482,1733,15,65679.15,2024-12-14
95042,8732,583,7,132455.82,2024-01-27
95043,6573,1227,2,27775.54,2024-01-01
95044,3252,1496,16,504691.36,2024-05-28
95045,2325,1567,7,278290.6,2024-04-21
95046,733,3941,3,143949.09,2025-03-20
95047,2705,4011,2,92253.56,2024-05-01
95048,6256,1582,8,244859.92,2025-10-08
95049,2103,1263,1,2020.07,2024-05-25
95050,4097,4816,13,42869.71,2024-03-30
95051,1286,3134,6,157362.24,2025-11-21
95052,6438,570,16,498881.92,2024-11-25
95053,8176,2420,2,94866.22,2025-04-06
95054,4655,4193,12,210089.88,2026-06-10
95055,4294,4416,10,351648.1,2024-11-24
95056,4085,4572,6,223333.2,2024-07-10
95057,276,4733,7,182753.06,2024-07-17
95058,8283,1881,19,932372.37,2025-09-24
95059,1118,4486,14,448052.08,2026-05-25
95060,7722,2549,8,27717.52,2024-02-20
95061,12,1175,10,73473.5,2025-12-26
95062,7717,3428,14,29858.5,2024-08-01
95063,1429,2107,1,24316.09,2025-07-14
95064,5326,2447,18,519961.32,2025-01-23
95065,5799,4779,2,76839.3,2024-01-21
95066,9891,134,4,11867.8,2025-05-28
95067,6785,1052,19,326906.4,2024-07-29
95068,8852,2585,18,876243.06,2025-01-18
95069,9454,1880,8,89564.8,2024-04-02
95070,827,142,2,57192.36,2024-11-19
95071,2084,1422,13,580672.69,2024-12-07
95072,5140,1768,18,436226.22,2026-02-03
95073,1626,2032,13,81129.1,2024-06-21
95074,2450,4850,12,210649.56,2026-01-12
95075,9792,4056,4,44137.52,2025-04-17
95076,5181,2423,1,48227.78,2024-03-31
95077,8219,2620,16,493898.56,2024-12-09
95078,6018,4600,18,570788.82,2024-02-29
95079,2669,2475,9,74143.62,2025-11-08
95080,1868,4106,20,222451.0,2024-11-17
95081,1433,2506,16,181751.84,2024-11-13
95082,7181,2598,7,281826.65,2024-07-23
95083,5005,3506,12,268918.2,2025-07-31
95084,2582,3376,9,323504.64,2025-12-23
95085,3895,123,16,699839.2,2024-01-05
95086,4393,2477,18,681290.82,2024-06-24
95087,8402,4334,10,196390.2,2024-05-29
95088,7347,748,17,576304.42,2024-10-27
95089,5307,4693,11,294342.4,2024-03-02
95090,926,2374,9,167346.54,2026-04-16
95091,9926,3261,9,17020.71,2025-08-07
95092,2987,4310,19,629900.54,2024-08-20
95093,3011,1488,6,299455.02,2024-10-02
95094,9578,4067,18,243676.08,2024-04-16
95095,7008,774,20,813779.8,2024-10-07
95096,8688,1388,10,463016.6,2024-03-03
95097,2848,1977,15,658818.9,2025-12-04
95098,6323,1586,19,511704.2,2024-07-06
95099,2395,947,15,264003.75,2025-04-22
95100,5024,2946,20,285388.6,2025-07-17
95101,4284,3873,14,514113.46,2024-02-26
95102,9327,2412,16,441159.04,2025-10-24
95103,5649,4687,18,234212.22,2024-04-22
95104,8249,3873,12,546399.96,2025-01-28
95105,8956,3669,2,32356.48,2024-03-04
95106,2878,2619,8,87776.0,2026-03-12
95107,5157,2673,2,55828.74,2025-03-07
95108,6835,3336,13,624061.75,2026-04-21
95109,4344,2969,13,275489.63,2025-12-28
95110,5769,581,5,36716.85,2024-12-26
95111,1142,501,18,344714.94,2024-12-04
95112,7824,4766,13,72974.72,2026-06-07
95113,539,2202,1,21500.3,2024-10-23
95114,2073,2350,18,697297.5,2025-11-15
95115,8582,4276,19,797286.93,2024-07-14
95116,4418,850,14,232141.7,2025-03-19
95117,8311,2849,16,642280.16,2024-06-11
95118,4144,1030,9,383476.86,2026-02-08
95119,6489,172,9,77334.75,2025-07-26
95120,6552,1877,4,24050.72,2025-11-18
95121,3470,4083,17,265821.18,2025-08-26
95122,1127,279,8,128496.32,2024-01-20
95123,775,4577,20,796567.2,2025-05-08
95124,9726,145,5,231567.7,2024-05-20
95125,6894,3104,12,513891.84,2025-10-13
95126,7168,2561,8,148120.32,2025-03-11
95127,3209,4033,5,5402.5,2025-02-16
95128,5296,3409,2,20702.96,2026-02-01
95129,6386,4560,9,60448.77,2025-08-18
95130,6281,3651,19,752506.78,2025-05-01
95131,4059,826,7,9648.52,2025-07-22
95132,3368,532,16,178346.56,2024-09-27
95133,840,2725,19,820239.69,2025-09-11
95134,8809,3682,8,37264.24,2025-12-19
95135,3868,997,1,2341.55,2025-11-07
95136,5047,3552,6,23077.32,2025-02-23
95137,2661,968,20,185191.6,2024-04-28
95138,9065,1681,10,171562.4,2025-11-03
95139,3307,571,20,434757.0,2024-06-21
95140,4163,3852,19,870690.77,2024-02-11
95141,2544,2970,5,109393.0,2024-03-23
95142,4975,4113,16,757420.64,2025-01-23
95143,86,3231,10,215385.4,2024-06-13
95144,8619,768,8,237571.04,2025-04-30
95145,1895,4761,18,875910.78,2024-03-09
95146,4462,36,16,249442.24,2025-12-20
95147,1229,4794,12,396184.8,2026-04-03
95148,4192,3697,14,364601.58,2024-04-09
95149,6775,2151,15,452428.35,2024-02-28
95150,3044,509,6,221189.64,2024-06-12
95151,3613,1023,13,476529.56,2026-01-16
95152,3104,2270,17,499328.59,2024-01-12
95153,1401,3176,5,120570.85,2025-10-18
95154,5958,1069,2,81214.94,2024-09-28
95155,7724,2583,5,33716.7,2024-09-27
95156,8210,343,5,246702.9,2024-04-11
95157,8748,4440,4,32099.96,2025-09-28
95158,2551,3377,7,272037.01,2025-01-08
95159,3236,4472,18,369021.6,2026-06-12
95160,6975,3122,7,60132.17,2024-09-26
95161,3197,1938,19,340227.49,2025-11-08
95162,9760,994,16,420891.2,2025-09-27
95163,8195,4309,13,466901.5,2024-08-19
95164,5109,1104,16,36861.44,2024-03-17
95165,2371,3765,1,30632.72,2025-06-06
95166,1479,250,13,216519.29,2024-02-08
95167,9035,2310,3,118955.64,2026-01-17
95168,1008,4548,15,161089.2,2025-11-24
95169,7897,3551,6,269826.66,2025-09-13
95170,6744,4126,4,164343.4,2025-03-29
95171,4575,2463,10,211599.1,2025-11-12
95172,5597,2269,5,73571.2,2026-05-04
95173,2878,248,9,376672.77,2026-05-17
95174,9564,4889,17,190351.72,2025-07-23
95175,7822,68,6,44087.58,2024-05-14
95176,353,3467,1,27797.98,2026-03-03
95177,4875,2349,7,13208.86,2024-06-07
95178,1178,4528,10,56599.9,2025-06-07
95179,1632,3361,18,799256.52,2025-06-19
95180,8985,2059,4,198035.68,2024-08-09
95181,383,2146,11,153723.79,2026-04-02
95182,174,3435,20,176482.4,2025-11-29
95183,772,420,17,578423.47,2025-05-28
95184,9924,4732,5,123816.95,2025-08-24
95185,2128,1312,4,56076.08,2026-05-05
95186,8916,4366,1,23853.84,2024-11-09
95187,9429,4360,4,173248.32,2024-07-19
95188,5002,2859,9,274678.02,2026-05-31
95189,9081,3974,7,184484.65,2025-08-13
95190,9633,2358,13,578005.35,2024-03-21
95191,1498,2628,5,78841.85,2024-03-26
95192,3477,4674,6,145068.42,2024-04-08
95193,8350,4622,19,518931.99,2025-02-14
95194,5261,1531,9,69757.92,2026-01-17
95195,9055,4795,16,290180.96,2024-02-19
95196,3116,3046,13,465844.73,2025-03-27
95197,5932,895,10,459054.7,2024-06-19
95198,6142,1681,8,34000.96,2025-08-31
95199,7091,1537,9,148694.31,2025-12-09
95200,8937,2720,18,504674.1,2025-05-14
95201,8265,1634,19,424760.77,2024-11-05
95202,7529,3414,5,130836.55,2025-11-17
95203,6966,836,12,248829.12,2025-08-12
95204,566,3246,4,111810.12,2024-11-01
95205,1643,1939,14,479389.26,2026-01-31
95206,1360,1957,7,283578.96,2025-02-15
95207,157,1026,18,714643.02,2024-11-13
95208,8182,4898,2,84196.02,2025-12-17
95209,851,3169,10,256468.6,2024-05-11
95210,3071,2206,9,125856.18,2024-11-07
95211,9516,1824,20,133873.4,2026-05-15
95212,3773,1024,20,370360.6,2024-09-14
95213,913,3392,14,523769.4,2025-07-01
95214,7534,3627,9,58145.31,2024-04-05
95215,8580,4442,12,196557.24,2025-04-15
95216,2945,998,12,385443.72,2024-05-04
95217,8612,22,5,15559.95,2024-05-21
95218,1834,2302,5,216751.5,2025-09-13
95219,3226,1079,19,441474.31,2024-11-16
95220,7942,1186,1,14537.22,2026-01-19
95221,653,244,10,197803.2,2025-12-26
95222,8196,3429,13,401045.58,2025-08-12
95223,4375,2013,15,43504.5,2025-09-18
95224,3721,1313,13,476702.85,2025-09-12
95225,5765,4386,5,167647.5,2025-07-07
95226,5634,2699,9,17631.09,2025-09-17
95227,2220,309,12,224389.44,2024-04-06
95228,6179,1383,13,21720.53,2026-02-01
95229,8881,1580,8,317856.08,2025-09-12
95230,97,260,16,762513.92,2024-02-12
95231,913,4068,4,133800.08,2024-10-18
95232,3457,3935,20,554272.0,2025-05-03
95233,4096,1677,4,135241.16,2024-10-15
95234,2612,1128,16,32725.92,2025-09-01
95235,3870,1702,2,97808.56,2024-05-30
95236,6477,3751,6,217956.42,2024-12-19
95237,5079,4399,16,445898.88,2026-02-07
95238,1949,2769,6,249846.0,2025-10-24
95239,6593,4274,10,362888.8,2025-06-26
95240,7733,3035,3,7355.88,2025-10-01
95241,7659,810,15,104301.75,2024-07-02
95242,6162,1359,19,558607.6,2025-06-11
95243,6613,3391,3,28047.45,2025-07-31
95244,834,4942,12,528239.76,2025-09-04
95245,2182,2147,3,141361.05,2026-03-27
95246,1003,4852,19,280369.13,2025-08-19
95247,7993,524,9,301919.04,2024-07-25
95248,8445,3680,6,244930.56,2025-10-09
95249,6134,1238,14,10464.86,2025-07-14
95250,5077,109,12,107314.92,2024-01-23
95251,2516,1021,4,173936.52,2024-07-18
95252,7257,1415,14,479994.48,2025-02-05
95253,3397,3606,1,7325.83,2025-06-03
95254,2529,1239,20,602443.2,2026-03-20
95255,9994,4548,17,181097.09,2025-11-11
95256,2437,2124,3,90656.16,2024-08-05
95257,5371,3132,9,446402.7,2024-05-19
95258,2148,1272,12,485263.56,2024-04-26
95259,9501,1738,16,657164.96,2024-04-11
95260,1925,3207,1,31218.45,2024-11-15
95261,6567,864,18,511302.42,2025-10-04
95262,8034,2347,8,51093.28,2024-11-22
95263,8328,602,11,473909.37,2025-07-31
95264,2386,2127,18,631472.58,2024-05-01
95265,9368,1151,12,467706.72,2025-03-28
95266,4649,4230,18,306610.38,2025-12-03
95267,5958,4155,6,186735.54,2025-10-03
95268,1371,3597,12,468409.2,2025-03-25
95269,6443,3805,18,750812.4,2024-10-19
95270,6391,788,1,346.36,2024-09-22
95271,7852,1709,17,421727.67,2026-04-11
95272,4208,1390,13,304135.78,2024-09-17
95273,8031,2624,8,102480.08,2025-11-11
95274,4859,814,5,124393.85,2024-06-04
95275,4161,579,15,423907.95,2026-05-10
95276,7713,4640,8,273183.6,2024-07-13
95277,3527,12,11,464282.28,2025-12-11
95278,4906,1309,11,470317.1,2025-05-16
95279,8345,2058,7,156925.16,2025-08-26
95280,6330,4450,15,272941.65,2026-03-31
95281,5526,3206,19,633529.35,2024-03-24
95282,8052,3803,5,12087.95,2025-12-10
95283,3452,2101,15,206150.4,2024-09-05
95284,3246,2989,3,16128.93,2025-04-13
95285,4812,2414,19,856226.45,2026-05-12
95286,9891,1657,2,11071.04,2026-01-15
95287,9932,2227,19,239000.24,2024-10-05
95288,4060,4145,12,384007.56,2026-04-13
95289,8144,3536,11,90774.42,2025-08-14
95290,2669,2260,8,239623.36,2025-04-06
95291,6154,1540,10,319391.4,2025-10-14
95292,2348,4348,7,62407.87,2026-03-08
95293,9074,288,11,105996.11,2026-04-26
95294,2538,2939,14,92754.2,2026-04-04
95295,9791,2061,18,722809.08,2024-06-11
95296,7117,119,12,372474.36,2025-10-23
95297,9476,76,6,62615.28,2026-01-30
95298,2998,4330,18,476746.38,2025-11-29
95299,9611,210,10,321831.2,2026-03-20
95300,4933,4286,6,74152.62,2024-06-11
95301,23,3050,16,247473.76,2024-10-06
95302,1424,3221,12,196028.88,2025-05-08
95303,5713,3982,9,128609.55,2024-01-17
95304,5444,1441,10,313635.0,2025-12-13
95305,7861,4607,14,116005.12,2026-05-29
95306,9217,2429,17,52126.25,2025-11-20
95307,5467,4782,15,414427.05,2024-10-01
95308,9591,1884,5,34097.05,2024-08-30
95309,2317,4452,10,249825.4,2025-05-27
95310,6344,1471,11,87583.87,2026-06-01
95311,7354,167,4,23987.12,2024-12-04
95312,2180,3133,15,35607.3,2024-02-04
95313,5472,1635,3,64478.76,2026-05-25
95314,1308,3962,6,284811.6,2024-12-07
95315,5850,236,15,156069.45,2026-02-02
95316,7121,2971,9,313501.68,2024-03-18
95317,7430,3640,6,74879.34,2025-01-25
95318,1439,4053,1,38231.33,2025-05-07
95319,1508,77,14,294019.6,2024-10-27
95320,5235,468,19,592945.54,2024-03-19
95321,1089,1921,3,91995.18,2024-05-02
95322,4446,4401,3,90032.73,2025-03-31
95323,845,1870,7,299505.43,2025-10-03
95324,425,4703,3,23406.9,2025-05-13
95325,6603,524,5,94148.85,2024-06-18
95326,1917,4827,15,489357.15,2026-06-01
95327,8334,2647,4,55919.36,2025-06-27
95328,333,1098,4,75140.2,2025-01-15
95329,655,903,18,535905.54,2025-11-23
95330,3866,2579,12,176978.88,2025-12-13
95331,4447,2977,19,420318.38,2024-12-05
95332,5152,1138,19,472362.23,2024-04-13
95333,9284,4811,14,97288.1,2025-07-15
95334,929,1204,3,95792.07,2024-12-23
95335,1995,437,13,76021.01,2024-06-05
95336,9611,954,3,145075.08,2024-01-04
95337,65,4645,1,22296.48,2024-07-07
95338,3314,2744,10,201802.0,2024-08-04
95339,6186,4363,15,93875.85,2025-05-13
95340,8094,1706,20,662074.0,2025-10-14
95341,3240,1028,1,17701.98,2026-01-01
95342,9298,1348,18,404504.46,2026-04-11
95343,2800,4937,8,214076.72,2026-04-06
95344,5822,3967,13,222197.17,2026-01-17
95345,4086,1409,7,155105.23,2024-09-25
95346,8802,1167,5,107993.1,2024-11-29
95347,335,3874,11,468334.35,2025-01-22
95348,8188,2977,8,190631.36,2024-04-07
95349,1364,3482,2,85409.78,2024-07-20
95350,9641,2175,8,383630.56,2026-01-30
95351,1994,1573,7,249496.73,2026-01-03
95352,8054,1149,8,397195.52,2024-05-05
95353,7837,2192,12,133494.6,2025-03-14
95354,9710,2572,15,421507.2,2025-05-19
95355,5788,3757,14,18419.1,2024-02-28
95356,1851,230,14,643624.94,2024-04-30
95357,1580,4573,15,587984.4,2024-08-17
95358,6157,1811,16,703241.92,2024-01-29
95359,4989,3551,7,338069.27,2026-03-02
95360,5963,1929,18,688910.04,2024-04-27
95361,3628,326,6,45250.8,2025-03-17
95362,3378,3882,11,27293.75,2024-01-24
95363,7016,2163,9,441280.62,2026-02-21
95364,7378,1555,1,48168.5,2025-07-03
95365,8179,2741,17,90548.12,2026-06-12
95366,4081,3522,2,96895.82,2025-07-14
95367,993,4216,20,410866.0,2025-07-26
95368,276,1438,10,89911.8,2024-04-13
95369,7062,1150,16,427271.04,2025-02-25
95370,5403,721,9,164698.29,2025-09-25
95371,5353,1164,8,38565.12,2025-11-18
95372,3480,2092,17,314386.61,2025-08-17
95373,5906,2016,5,59540.6,2025-08-22
95374,1138,1226,18,73263.78,2024-06-28
95375,954,3880,12,177892.8,2026-01-01
95376,3193,1422,13,48820.59,2025-05-03
95377,8916,4138,8,209082.4,2026-02-02
95378,3590,2963,17,788236.45,2024-08-08
95379,9098,393,16,271570.88,2026-02-02
95380,9473,4291,8,222483.92,2024-08-29
95381,9021,3457,6,291597.06,2026-01-21
95382,3764,2654,17,392015.58,2025-05-05
95383,1474,4845,12,48246.84,2026-02-10
95384,3818,2647,18,848762.28,2025-05-23
95385,2471,580,3,131993.1,2025-10-28
95386,3936,3233,11,174360.78,2025-01-08
95387,279,3480,14,493802.12,2026-06-01
95388,168,1332,9,5703.75,2024-05-20
95389,4209,1810,17,257785.96,2025-12-29
95390,6235,1931,6,22546.08,2025-02-19
95391,5688,4529,4,89895.56,2024-01-25
95392,6520,3747,15,102679.35,2025-04-23
95393,5037,1036,7,287994.7,2025-07-04
95394,637,2760,3,73174.95,2024-06-17
95395,2838,900,11,287578.17,2026-01-26
95396,4242,989,13,392502.5,2025-09-16
95397,504,370,18,864843.3,2026-03-26
95398,469,1454,13,55009.76,2024-02-26
95399,8588,314,18,194177.16,2024-03-16
95400,9541,863,20,800753.2,2025-03-06
95401,3683,688,12,312117.72,2026-01-17
95402,5189,960,9,62757.72,2026-03-17
95403,3349,1675,8,90339.52,2024-06-21
95404,7376,3587,1,38636.31,2026-02-22
95405,7140,2601,2,79080.3,2024-08-25
95406,9715,155,13,138305.83,2024-02-17
95407,6837,3349,16,229763.84,2024-03-12
95408,2775,4123,1,31803.64,2024-09-24
95409,5977,1734,10,231430.1,2026-01-16
95410,3922,3624,8,10779.6,2024-09-17
95411,4995,4469,20,112820.6,2025-07-28
95412,3578,3875,11,162526.1,2024-11-17
95413,7378,2824,10,173000.4,2026-01-08
95414,3862,4550,6,161411.88,2025-04-29
95415,7682,802,3,42335.73,2024-09-14
95416,1556,438,19,630893.86,2024-10-21
95417,6036,4467,19,451255.7,2024-04-04
95418,1544,395,9,261550.98,2024-12-25
95419,1682,1592,16,466044.32,2025-10-27
95420,1524,780,3,137426.04,2024-02-28
95421,4216,4872,19,627055.48,2024-04-14
95422,207,1444,18,598039.92,2026-02-08
95423,3987,2100,16,751476.96,2025-06-23
95424,6408,4860,10,197022.9,2025-09-09
95425,7705,4477,6,159257.76,2024-10-21
95426,6222,2217,14,275361.8,2024-01-27
95427,7646,208,7,318534.93,2025-11-07
95428,9986,4548,7,212812.6,2025-02-11
95429,4044,2133,1,32419.96,2024-10-25
95430,4599,850,20,639766.8,2025-10-10
95431,7951,3986,1,16186.36,2026-04-19
95432,6374,2668,12,300701.64,2024-07-24
95433,2864,1671,2,45514.04,2025-04-22
95434,2897,2578,17,397722.65,2025-10-20
95435,5581,11,19,32099.74,2025-03-28
95436,8519,1237,7,49520.73,2025-01-25
95437,7181,3194,18,331074.36,2024-12-15
95438,2690,2878,15,360295.2,2025-09-10
95439,3658,4225,13,215826.65,2024-05-24
95440,7080,3098,18,457810.92,2025-10-29
95441,879,315,13,536802.24,2025-08-26
95442,2099,2426,1,6128.83,2024-06-12
95443,9252,2370,16,18474.24,2026-01-25
95444,2616,2080,1,48834.97,2025-09-01
95445,8217,3615,20,193792.2,2025-11-23
95446,6087,2551,12,530644.56,2024-04-09
95447,1072,373,6,223094.34,2025-09-13
95448,3998,4396,11,424798.44,2026-01-10
95449,9668,3453,4,5009.92,2025-09-08
95450,3648,3409,17,112905.67,2025-05-22
95451,6394,600,9,102495.42,2026-04-20
95452,116,2770,20,793056.6,2025-12-05
95453,6288,4558,4,79891.84,2025-06-24
95454,2141,2456,11,284638.2,2024-11-29
95455,5837,2457,13,320410.35,2025-06-13
95456,2685,622,6,229732.2,2025-01-31
95457,2219,2103,16,253998.08,2026-02-16
95458,1848,121,2,26061.7,2025-07-31
95459,5605,4684,6,95997.48,2024-12-07
95460,3740,3067,3,129948.18,2024-02-02
95461,1660,1679,1,17284.58,2025-08-24
95462,2547,1834,15,661879.35,2025-02-23
95463,4866,2074,8,251076.16,2025-02-11
95464,8773,3360,16,467460.96,2024-11-13
95465,8569,3222,17,537996.79,2025-08-18
95466,7190,2515,14,666701.14,2024-04-26
95467,1281,1869,14,345653.98,2025-04-13
95468,1884,1638,11,136627.92,2024-01-10
95469,2981,399,18,774607.14,2024-12-03
95470,438,1141,17,172117.01,2026-02-16
95471,4050,916,8,320269.36,2026-04-17
95472,1305,1243,11,502912.52,2026-02-11
95473,5945,441,6,28599.78,2025-05-16
95474,2576,54,16,533753.12,2025-07-01
95475,8447,3692,11,209017.05,2026-05-29
95476,1466,2735,16,427794.88,2024-07-11
95477,3355,4810,15,724894.65,2026-01-05
95478,5609,3410,12,101359.56,2026-03-30
95479,6722,3598,18,113186.88,2026-03-12
95480,4139,4229,4,173361.76,2026-06-07
95481,2688,2700,12,506893.44,2024-04-28
95482,3991,1739,2,34742.98,2025-09-09
95483,910,3846,20,836327.0,2024-05-30
95484,4601,2662,7,207217.22,2025-10-28
95485,336,2363,13,552280.82,2024-06-22
95486,9868,4717,13,311766.65,2026-04-27
95487,6991,3329,7,276945.27,2025-12-03
95488,5135,923,9,418102.56,2025-08-08
95489,6383,2731,13,10527.53,2025-05-08
95490,4294,1595,7,91680.75,2024-05-09
95491,8989,311,13,209343.29,2025-09-17
95492,4221,515,11,94425.21,2025-06-06
95493,2199,1265,13,642373.03,2025-12-31
95494,8418,859,8,53588.24,2026-01-15
95495,3638,3091,1,12084.32,2025-12-04
95496,2982,1854,8,329723.84,2025-07-04
95497,6711,3928,5,150749.05,2025-01-18
95498,9409,2853,5,237994.6,2024-10-01
95499,8510,4860,14,674936.64,2024-09-10
95500,7330,979,9,381280.86,2024-12-03
95501,4959,1228,13,176968.61,2025-09-11
95502,1932,187,14,132788.88,2024-10-31
95503,6990,2202,2,67276.02,2024-06-19
95504,2647,1300,8,68692.32,2024-03-08
95505,6264,2799,5,8645.55,2025-11-02
95506,8499,238,13,446365.79,2026-03-16
95507,6860,1797,9,230421.15,2026-05-05
95508,417,4853,6,230100.96,2024-08-18
95509,2636,583,5,65376.1,2024-11-06
95510,8378,255,6,160249.8,2024-01-29
95511,7355,127,13,154648.52,2024-09-26
95512,5954,2818,15,278554.5,2025-05-15
95513,9704,1689,16,45086.24,2025-08-25
95514,3138,3172,3,71488.95,2025-06-23
95515,3189,3635,7,212329.25,2024-12-16
95516,1300,1538,19,826006.0,2026-01-20
95517,4260,144,16,165983.36,2026-03-26
95518,5274,2220,5,198500.15,2026-06-12
95519,745,4401,9,139660.65,2025-01-11
95520,90,4146,15,461572.05,2024-01-06
95521,8710,4872,20,680800.2,2025-05-12
95522,4996,1697,8,16712.0,2024-01-13
95523,2079,2080,10,31378.7,2026-01-03
95524,9305,591,11,277827.33,2024-12-09
95525,1032,1076,13,79124.11,2025-08-11
95526,4776,4383,18,577522.98,2024-10-05
95527,5994,4512,13,601117.01,2025-12-09
95528,8185,1244,6,68495.94,2026-02-10
95529,7801,62,17,506976.55,2025-07-21
95530,2750,727,13,85196.02,2024-08-24
95531,296,4633,18,223293.06,2024-08-08
95532,4922,261,15,614896.35,2024-12-09
95533,4199,3322,10,233355.1,2025-01-03
95534,4848,2919,15,523548.6,2026-02-08
95535,5091,4304,19,563305.16,2024-03-26
95536,7576,3543,12,208718.64,2024-07-29
95537,6276,2874,11,19208.53,2025-07-06
95538,6593,4484,13,577379.66,2026-01-03
95539,3512,2249,7,335755.35,2025-06-12
95540,5404,2776,8,169425.68,2026-02-16
95541,433,2240,20,217118.8,2025-01-05
95542,9974,1506,2,231.24,2025-12-06
95543,9874,356,7,86231.6,2026-03-29
95544,903,746,10,292233.7,2025-08-12
95545,9293,337,19,760084.17,2026-01-31
95546,1823,606,14,212812.46,2025-07-16
95547,7397,2373,18,250059.24,2026-01-01
95548,2162,4865,19,942277.26,2026-05-08
95549,8834,3442,12,9465.96,2026-05-03
95550,4158,4142,13,61538.88,2024-04-05
95551,875,3406,20,347787.2,2024-05-30
95552,6985,127,1,30984.59,2025-07-07
95553,3767,1603,17,373263.05,2024-12-17
95554,9170,1310,19,586822.41,2026-01-16
95555,8115,2834,13,52953.55,2024-09-19
95556,812,771,5,243701.9,2026-01-18
95557,9213,512,5,127003.2,2026-05-05
95558,3532,4782,15,540771.0,2025-08-11
95559,4989,2006,19,70656.06,2025-04-16
95560,6754,3745,13,203399.04,2024-12-25
95561,4181,1617,13,136990.23,2025-07-16
95562,4317,2167,20,139418.8,2026-01-25
95563,9323,4936,18,64489.32,2024-06-05
95564,9288,1975,15,599261.7,2026-01-16
95565,7175,4082,15,362205.3,2026-03-16
95566,5537,317,18,736144.92,2025-11-24
95567,6847,1593,14,578958.24,2024-05-14
95568,4058,3495,10,20926.2,2025-06-12
95569,8537,613,19,815119.57,2025-10-03
95570,612,3130,6,240082.68,2025-11-15
95571,2528,1473,17,227677.26,2024-05-03
95572,947,4363,13,178101.04,2026-04-11
95573,5111,3128,6,250906.86,2025-06-12
95574,3384,2424,20,329638.2,2025-09-28
95575,4952,806,5,79578.55,2024-05-09
95576,7976,3375,14,460258.4,2024-01-28
95577,3509,2761,1,9940.2,2024-07-10
95578,2926,4276,20,316727.8,2026-04-07
95579,6896,2634,15,223528.2,2024-09-04
95580,3306,2439,8,235264.24,2025-06-09
95581,9175,4118,1,29368.19,2024-01-09
95582,9899,2457,9,70481.34,2026-03-05
95583,2815,2499,19,67181.72,2024-04-09
95584,3267,1349,10,225624.7,2026-02-21
95585,2366,1653,19,619004.99,2024-08-25
95586,8059,2567,15,350723.55,2025-07-12
95587,5794,2997,7,349098.68,2024-05-22
95588,2312,3013,20,931771.6,2024-02-01
95589,7487,473,10,349357.7,2025-06-03
95590,2305,2034,5,22239.2,2026-03-29
95591,1603,2634,19,830373.72,2024-01-27
95592,8605,4811,9,17581.77,2024-11-27
95593,6269,752,7,221432.47,2026-02-10
95594,6958,2093,16,108464.16,2025-09-07
95595,1947,4325,15,7986.9,2025-06-28
95596,8209,4745,8,204756.24,2025-07-07
95597,6231,94,17,128292.03,2026-01-24
95598,6259,1788,7,153691.44,2024-07-24
95599,8196,536,7,244547.45,2024-10-20
95600,7796,1975,3,74276.79,2025-09-04
95601,1904,4034,17,552314.53,2024-01-25
95602,3143,2500,7,323742.16,2024-02-19
95603,7360,175,9,46408.95,2026-06-11
95604,9491,3117,14,389951.52,2024-08-01
95605,7178,857,14,539808.36,2025-07-15
95606,8806,3934,5,18270.9,2024-02-01
95607,6034,4342,9,148540.05,2025-09-24
95608,579,4528,11,265983.3,2025-03-31
95609,3976,1287,13,473361.98,2026-05-08
95610,1081,4788,13,592743.97,2024-04-22
95611,6442,1834,5,69625.8,2025-11-24
95612,7670,915,6,38541.06,2025-02-27
95613,9608,4188,6,171650.64,2024-03-24
95614,281,4705,17,112123.33,2024-02-27
95615,4158,973,14,158772.18,2025-09-24
95616,8892,4386,6,35665.62,2024-04-22
95617,2710,511,18,888243.66,2025-05-25
95618,1286,93,19,649686.19,2024-08-05
95619,1954,3461,4,51350.12,2025-06-19
95620,6022,3005,16,584176.64,2025-06-28
95621,1030,105,11,519350.04,2025-06-03
95622,3763,4189,9,403196.4,2025-02-27
95623,471,1078,19,382584.76,2025-02-18
95624,4358,1521,13,206883.82,2026-05-05
95625,6234,473,1,30383.34,2025-08-11
